,theta,d_G,d_H,edge,ground_truth_aprx,classification,correct,inverse,negexp
2910,0.38,0.5771963821467039,0.6426127560075204,"(95, 68)",0,1,False,0.5268141842090979,0.5163482639511192
2911,0.38,0.23879706148436802,0.6250117259245067,"(70, 69)",1,1,True,0.7235533315183376,0.5953711256775442
2912,0.38,0.690301003215855,0.46239700403031464,"(71, 70)",1,0,False,0.4011432318990427,0.4432693382156819
2913,0.38,0.7328086643206437,0.5703194464886799,"(72, 73)",1,0,False,0.43765416597027906,0.4594668385526246
2914,0.38,0.4827953487957867,0.7523459299254605,"(75, 74)",1,1,True,0.6091173073774774,0.5669825699629414
2915,0.38,0.7436262098742008,0.8013753802294505,"(75, 76)",1,1,True,0.5186890326602757,0.5144332816023173
2916,0.38,0.613787303641443,0.7039020630133176,"(76, 77)",1,1,True,0.5341942348676041,0.5225134565422666
2917,0.38,0.5783429867472629,0.5855228732653163,"(77, 78)",1,1,True,0.5030844991526668,0.5017949639185388
2918,0.38,0.6290862995556052,0.7474947063135738,"(80, 79)",1,1,True,0.5430081507201987,0.5295675636320881
2919,0.38,0.5987125794509149,0.7068998949234341,"(80, 81)",1,1,True,0.5414316336569787,0.5270204789190313
2920,0.38,0.5928815908977547,0.6118177689017262,"(81, 82)",1,1,True,0.50785929611813,0.5047339030453841
2921,0.38,0.4740755006692921,0.5610818676484143,"(82, 83)",1,1,True,0.5420256714785894,0.5217378802996995
2922,0.38,0.3745722629398757,0.4090882416390668,"(84, 85)",1,1,True,0.5220222778215271,0.5086281380954429
2923,0.38,0.5992117008681594,0.6351132151475575,"(86, 85)",1,1,True,0.514542975602925,0.5089744146496304
2924,0.38,0.6871832279063099,0.6141166785716493,"(87, 86)",1,0,False,0.471925553452002,0.4817414850361898
2925,0.38,0.6323894589130361,0.6806257455014665,"(88, 89)",1,1,True,0.5183685179068204,0.5120567339979786
2926,0.38,0.7375822959707663,0.7054406194537847,"(90, 89)",1,0,False,0.4888630748086474,0.49196527257346323
2927,0.38,0.6232229701091943,0.5012932926547315,"(91, 92)",1,0,False,0.44578572071746914,0.469555289363211
2928,0.38,0.5017212998419694,0.608815230226798,"(92, 93)",1,1,True,0.5482172028948012,0.5267479229092447
2929,0.38,0.62781196089724,0.577625721779968,"(93, 94)",1,0,False,0.4791833954428025,0.48745607293264764
2930,0.38,0.6056352585016086,0.6626686477969563,"(40, 25)",0,1,False,0.5224841179673548,0.5142544836090379
2931,0.38,0.7207253307038909,0.6169956816484289,"(80, 25)",0,0,True,0.4612289677378027,0.47409081512825124
2932,0.38,0.6438664379277377,0.5342111491295347,"(27, 8)",0,0,True,0.453460073426865,0.4726136141056278
2933,0.38,0.7053602399618252,0.7590253969058555,"(35, 23)",0,1,False,0.5183234373490647,0.513413070310563
2934,0.38,0.6407040595548857,0.8349366216837067,"(35, 75)",0,1,False,0.5658129599564137,0.5484060544039787
2935,0.38,0.6451201834553646,0.729139305009225,"(23, 87)",0,1,False,0.5305688708206526,0.5209924326703839
2936,0.38,0.6687632376842969,0.7308540369463471,"(23, 51)",0,1,False,0.5221813492829445,0.5155177147242372
2937,0.38,0.4764868716808618,0.6430376509014231,"(84, 87)",0,1,False,0.5743846051877438,0.5415417114823816
2938,0.38,0.5981393735687055,0.653573082684917,"(37, 78)",0,1,False,0.5221431483082483,0.5138548795769521
2939,0.38,0.5766642108417789,0.4993095906762291,"(88, 37)",0,0,True,0.46405366931034187,0.4806709823111441
2940,0.38,0.5826073559277617,0.6584391433324869,"(88, 1)",0,1,False,0.5305515496195856,0.5189488673293975
2941,0.38,0.5052306080494433,0.49893222350998073,"(57, 4)",0,0,True,0.49686386294059426,0.4984254090704198
2942,0.38,0.7388236610741101,0.6490787087499198,"(67, 4)",0,0,True,0.46766885255208224,0.477578808547949
2943,0.38,0.674037420399202,0.6580125442445618,"(67, 42)",0,0,True,0.49398488173117217,0.49599386669110945
2944,0.38,0.6655657991722319,0.6907800648980292,"(73, 42)",0,1,False,0.5092949248394992,0.5063032324901526
2945,0.38,0.6486678093946725,0.5895541474034923,"(90, 73)",0,0,True,0.4761296180920429,0.485225886504332
2946,0.38,0.6048433483928565,0.5257815060905557,"(33, 90)",0,0,True,0.46503621780965343,0.48024482877991276
2947,0.38,0.5565296384698364,0.694208057770957,"(15, 93)",0,1,False,0.5550388861369278,0.5343653380576739
2948,0.38,0.634525598893108,0.7655684245313467,"(53, 15)",0,1,False,0.5467978662310565,0.5327139055979523
2949,0.38,0.8605522617056942,0.732608673945872,"(6, 56)",0,0,True,0.45984599393045744,0.46805766467896087
2950,0.38,0.7550046472419567,0.6706958747561019,"(16, 56)",0,0,True,0.47043250977852646,0.4789352826806666
2951,0.38,0.5714009752562343,0.6591077792391495,"(86, 20)",0,1,False,0.5356384315278125,0.5219126559010583
2952,0.38,0.5627995517519516,0.5758507637697122,"(86, 38)",0,1,False,0.5057310009226939,0.503262756691335
2953,0.38,0.5729998278441566,0.43515226561684783,"(38, 39)",1,0,False,0.43163354858785463,0.4655925762093233
2954,0.38,0.7088768133086136,0.5942597707282654,"(0, 39)",0,0,True,0.45602262879256844,0.4713770676099336
2955,0.38,0.5735545924846432,0.5232822093282807,"(9, 19)",0,0,True,0.47708301587197427,0.4874345505009189
2956,0.38,0.6055216807399931,0.6018292385885542,"(17, 5)",0,0,True,0.4984708496542611,0.49907689051095616
2957,0.38,0.7390359815390107,0.6776799640533534,"(32, 17)",0,0,True,0.4783456882529818,0.4846658058690678
2958,0.38,0.5258262745889043,0.7004905258431903,"(3, 32)",0,1,False,0.5712149793563713,0.5435553882090617
2959,0.38,0.6653402843819755,0.5357253068233239,"(91, 79)",0,0,True,0.44604167394863936,0.4676415448823486
2960,0.38,0.5893788150431576,0.5977100021437959,"(79, 12)",0,1,False,0.503509083305317,0.5020827847282289
2961,0.38,0.5388512966685542,0.5971170874561268,"(36, 22)",0,1,False,0.5256458681429189,0.5145623281231178
2962,0.38,0.693068810636522,0.728156900463653,"(9, 22)",0,1,False,0.5123443058878978,0.5087711225770406
2963,0.38,0.7155080833726347,0.6504074674177613,"(82, 9)",0,0,True,0.4761696043663891,0.4837305915405024
2964,0.38,0.5952770783562785,0.4375459197422976,"(7, 44)",0,0,True,0.4236407598860776,0.4606487618796993
2965,0.38,0.615165802755749,0.2600133456486487,"(46, 62)",0,0,True,0.29709728130828733,0.41213352379375695
2966,0.38,0.6549815465250008,0.7121758306136262,"(46, 29)",0,1,False,0.5209172276158613,0.5142946745228321
2967,0.38,0.6367975229768776,0.5459105352806125,"(85, 29)",0,0,True,0.4615767445475213,0.47729388114409405
2968,0.38,0.7076553109933039,0.7042642728607382,"(6, 77)",0,0,True,0.4987991390687742,0.499152241279233
2969,0.38,0.6510257682582093,0.25766628895584764,"(75, 65)",0,0,True,0.28355732495981334,0.4029088367199792
2970,0.38,0.5367251097795201,0.35641030656813216,"(71, 95)",0,0,True,0.3990551713038325,0.4550430419769947
2971,0.38,0.6681005515787302,0.46656370847981027,"(21, 95)",0,0,True,0.4111909794847499,0.4497856377567687
2972,0.38,0.7600522906940123,0.5136145753688589,"(21, 70)",0,0,True,0.40325660426146764,0.4387004921032096
2973,0.38,0.6262024885399778,0.5954326075030165,"(59, 89)",0,0,True,0.4874062716695729,0.4923081366099613
2974,0.38,0.6087027947521174,0.5839196137966962,"(63, 89)",0,0,True,0.48960979569989066,0.4938045218662489
2975,0.38,0.7059921770980265,0.6320424193230968,"(41, 63)",0,0,True,0.47236627588975455,0.4815209809344949
2976,0.38,0.5889866439548003,0.5438645367959015,"(61, 41)",0,0,True,0.48008471548354753,0.4887213867543379
2977,0.38,0.608814156205876,0.6288950714833843,"(28, 51)",0,1,False,0.5081121295811127,0.5050200601284356
2978,0.38,0.6490291005790249,0.5946956329847715,"(51, 66)",0,0,True,0.4781569562267347,0.4864199737657778
2979,0.38,0.7186275809556844,0.4328514101189925,"(11, 72)",0,0,True,0.3759090816889431,0.42903824339628494
2980,0.38,0.7538091113565483,0.5892346883375216,"(11, 48)",0,0,True,0.4387308057054748,0.45894900707170855
2981,0.38,0.6812550498674415,0.634030035099226,"(48, 60)",0,0,True,0.48204761260201917,0.4881959400129428
2982,0.38,0.677486536993554,0.6556844080748392,"(94, 60)",0,0,True,0.4918232057939141,0.49454968366146634
2983,0.38,0.6528390112172336,0.3880617219805938,"(47, 97)",0,0,True,0.372813381337912,0.4341897094341757
2984,0.38,0.6046257930360193,0.5731867574622074,"(47, 14)",0,0,True,0.48665363365311703,0.4921408884331925
2985,0.38,0.7317523284730597,0.6754324714114903,"(14, 58)",0,0,True,0.47998846453351757,0.4859237562718975
2986,0.38,0.6613347329683833,0.6521085782681104,"(31, 58)",0,0,True,0.4964877986657881,0.49769347768621114
2987,0.38,0.6341111121200906,0.6641020835674231,"(31, 16)",0,1,False,0.5115508652765811,0.5074971809200806
2988,0.38,0.5935135519689821,0.48083749453513647,"(24, 49)",0,0,True,0.44756087509734943,0.4718607504212355
2989,0.38,0.5385055320639421,0.7093322482744578,"(30, 49)",0,1,False,0.5684490880554159,0.5426031265303393
2990,0.38,0.6819003992083038,0.5713928147602906,"(10, 94)",0,0,True,0.4559131162539023,0.4724011843982017
2991,0.38,0.5920907665408137,0.501730866237176,"(45, 52)",0,0,True,0.4586953221641129,0.47742538281372754
2992,0.38,0.6382619540474914,0.5815903138612702,"(76, 45)",0,0,True,0.4767711051259611,0.4858358806293146
2993,0.38,0.7059126518810166,0.5533753168555078,"(8, 76)",0,0,True,0.4394350860119177,0.4619394359283404
2994,0.38,0.527012779880902,0.6479596442524637,"(18, 64)",0,1,False,0.5514679586888047,0.5301999110111953
2995,0.38,0.6543112169978257,0.6266118872717835,"(13, 50)",0,0,True,0.4891877468547043,0.4930756102926496
2996,0.38,0.5580978727670117,0.5319193614175314,"(96, 50)",0,0,True,0.48799169842068374,0.4934557458976897
2997,0.38,0.6760175550207845,0.736801536239844,"(92, 81)",0,1,False,0.5215115939454157,0.515191318322096
2998,0.38,0.45148050902334697,0.44388780565027286,"(34, 26)",0,0,True,0.4957600111324903,0.4981018332756967
2999,0.4,0.42558702994206005,0.6976705196364767,"(99, 0)",0,1,False,0.6211135815630647,0.5676043269725766
3000,0.4,0.557606407039379,0.6277509736689664,"(1, 2)",1,1,True,0.5295879402158319,0.517528954995039
3001,0.4,0.5204095437299396,0.7918312511340327,"(4, 3)",1,1,True,0.6034191698910827,0.5674418987123879
3002,0.4,0.4640012698771675,0.7320631333144242,"(3, 87)",0,1,False,0.6120599621232592,0.5666170335338236
3003,0.4,0.7078048706220873,0.6650444517317962,"(4, 5)",1,0,False,0.48442639764101203,0.4893115238428672
3004,0.4,0.5904549268810322,0.6614980022933502,"(6, 5)",1,1,True,0.5283729019505423,0.517753302562533
3005,0.4,0.698997822571446,0.6716517382226093,"(7, 6)",1,0,False,0.4900244069924794,0.49316390491488504
3006,0.4,0.4723259996230912,0.5779723811866266,"(6, 24)",0,1,False,0.5502935087275335,0.5263870574454137
3007,0.4,0.42096921463959197,0.5859618686992943,"(7, 8)",1,1,True,0.5819284739490823,0.5411548441076799
3008,0.4,0.5009893022614118,0.6982756191566636,"(17, 16)",1,1,True,0.5822530173991789,0.5491622253370189
3009,0.4,0.5923618278960625,0.4262102664307208,"(18, 17)",1,0,False,0.4184389782565376,0.45855740566329767
3010,0.4,0.670451825697851,0.5132493597752439,"(20, 54)",0,0,True,0.4335970649299564,0.46078011909115635
3011,0.4,0.6313296778027602,0.5944884820881968,"(24, 23)",1,0,False,0.48497281370107925,0.4907907426713625
3012,0.4,0.6182517134171338,0.749553335059234,"(23, 50)",0,1,False,0.5479971987924597,0.5327783270897662
3013,0.4,0.60785545387013,0.6314288519664387,"(25, 78)",0,1,False,0.5095108918854563,0.5058930766255445
3014,0.4,0.5939114779836542,0.6496753255369975,"(26, 27)",1,1,True,0.5224205690328464,0.5139373504356507
3015,0.4,0.42134284676958694,0.6993022718463059,"(27, 28)",1,1,True,0.6240175950706082,0.5690458789782684
3016,0.4,0.5785512338636171,0.6506782094246603,"(29, 28)",1,1,True,0.5293382882890025,0.5180239307421931
3017,0.4,0.6659910197384621,0.586109211589031,"(30, 31)",1,0,False,0.46810087317660687,0.48004016065036664
3018,0.4,0.5073400621003876,0.6255452943984989,"(32, 31)",1,1,True,0.5521699886135952,0.5295169473366331
3019,0.4,0.667208648967599,0.6275327141798307,"(42, 32)",0,0,True,0.48467804616540605,0.4900823172869089
3020,0.4,0.5883092591477656,0.5475230996621869,"(33, 34)",1,0,False,0.482045695753768,0.4898048733980282
3021,0.4,0.5435847583977236,0.7078839249680268,"(34, 35)",1,1,True,0.5656425401426868,0.5409826419019752
3022,0.4,0.41810334556696094,0.7244419927605641,"(36, 35)",1,1,True,0.6340597335253348,0.5759913157935193
3023,0.4,0.6061232841671144,0.6002259452688978,"(36, 94)",0,0,True,0.49755570826659645,0.4985256695483732
3024,0.4,0.15568005646373076,0.673088611158201,"(40, 39)",1,1,True,0.8121549926465741,0.6265416003381966
3025,0.4,0.4506012162990005,0.6499429871887336,"(44, 43)",1,1,True,0.5905650905515649,0.5496710693605348
3026,0.4,0.4910677119034886,0.660497643766174,"(47, 48)",1,1,True,0.5735650525732244,0.5422564450700937
3027,0.4,0.6845412220184892,0.7006089707358397,"(49, 50)",1,1,True,0.505800002339602,0.5040168507596596
3028,0.4,0.4752452647895092,0.6144962964217582,"(52, 51)",1,1,True,0.5638917687407778,0.5347566126958798
3029,0.4,0.5200368853003128,0.570463365463721,"(53, 52)",1,1,True,0.5231208017274999,0.5126039493457625
3030,0.4,0.16316663857846156,0.4765393416682182,"(56, 55)",1,1,True,0.7449349488408062,0.5777082854988369
3031,0.4,0.5300294074980229,0.6061085089629651,"(58, 59)",1,1,True,0.5334814551836826,0.5190106067543254
3032,0.4,0.47935539010303346,0.5782734689141878,"(59, 60)",1,1,True,0.5467640788958198,0.5247093749915634
3033,0.4,0.3824254660490384,0.6476790528976937,"(61, 62)",1,1,True,0.6287508121602424,0.5659272984567066
3034,0.4,0.5388511423824824,0.8037355130520435,"(64, 63)",1,1,True,0.5986470294477312,0.5658365969695662
3035,0.4,0.7160459018569983,0.7163739342635963,"(64, 65)",1,1,True,0.5001145028846732,0.5000820081009141
3036,0.4,0.6469936694163664,0.5310797014585639,"(72, 71)",1,0,False,0.45080358710098184,0.47105391084201276
3037,0.4,0.5153446343513719,0.7089768429365476,"(76, 77)",1,1,True,0.5790773551625117,0.5482573684176737
3038,0.4,0.4679553685278522,0.6785670206372977,"(77, 78)",1,1,True,0.5918480328425179,0.5524591442063522
3039,0.4,0.5661974527154955,0.7258410457330128,"(80, 79)",1,1,True,0.5617797353597509,0.5398263493782807
3040,0.4,0.3746732639172917,0.44149533017126724,"(84, 85)",1,1,True,0.5409364356445239,0.5166993032310919
3041,0.4,0.652188613814608,0.643805062647662,"(86, 85)",1,0,False,0.4967655894780941,0.49790412448377974
3042,0.4,0.5522279481359316,0.6584701433712384,"(88, 89)",1,1,True,0.543876419720398,0.5265355936724728
3043,0.4,0.5601229857869916,0.6785518536530251,"(90, 89)",1,1,True,0.5478046635384849,0.5295726610180844
3044,0.4,0.5287776640632553,0.4551349117601314,"(91, 92)",1,0,False,0.46257657737452124,0.48159762790224353
3045,0.4,0.5886376684482199,0.5258605087267836,"(97, 98)",1,0,False,0.47183613171958616,0.4843108622686637
3046,0.4,0.44840654252502155,0.6603009362960073,"(98, 99)",1,1,True,0.5955591974522932,0.552776278181756
3047,0.4,0.6096628467789498,0.4526431359582497,"(80, 25)",0,0,True,0.42609487597155676,0.4608255270782488
3048,0.4,0.6810933930598859,0.5387057227620018,"(22, 80)",0,0,True,0.44163478705182335,0.46446310247217865
3049,0.4,0.5939820924390385,0.6293630804185839,"(35, 23)",0,1,False,0.5144607543171559,0.5088443243931482
3050,0.4,0.6602623616873335,0.6087828532601196,"(23, 87)",0,0,True,0.47971722842462095,0.48713296438794523
3051,0.4,0.7282095211289664,0.6534898153971952,"(78, 87)",0,0,True,0.4729609388394041,0.48132875960700383
3052,0.4,0.5968747238904673,0.5756640915064749,"(84, 87)",0,0,True,0.4909552536319184,0.49469754069653854
3053,0.4,0.5447120081229626,0.43110378802846316,"(88, 37)",0,0,True,0.4417880810381604,0.47162845396869535
3054,0.4,0.6961083334903343,0.6629710375124203,"(88, 1)",0,0,True,0.48780891804962623,0.49171643399342835
3055,0.4,0.5763511527324161,0.47087517232666365,"(57, 1)",0,0,True,0.4496403127567472,0.47365542438857106
3056,0.4,0.5737252484796257,0.523032726168641,"(57, 4)",0,0,True,0.4768898319033232,0.4873295826039479
3057,0.4,0.645915195916416,0.48933537681278544,"(67, 42)",0,0,True,0.4310373309360221,0.46093482681413495
3058,0.4,0.6175225308855368,0.5649777990516737,"(33, 90)",0,0,True,0.4777823606033779,0.4868668385680713
3059,0.4,0.6680215637451563,0.5271072886026761,"(54, 33)",0,0,True,0.44104640898525127,0.4648296096768637
3060,0.4,0.7068203597458156,0.30862746934794755,"(15, 93)",0,0,True,0.30393237397866346,0.4017465947147693
3061,0.4,0.7396933965936826,0.603701204747327,"(53, 15)",0,0,True,0.44938486736860306,0.4660542516259561
3062,0.4,0.6800376380845626,0.5588752848348548,"(69, 53)",0,0,True,0.4511013441670313,0.46974641365209946
3063,0.4,0.6405765344271676,0.47248815337701044,"(85, 69)",0,0,True,0.42449298639517663,0.45807656597848995
3064,0.4,0.6144096792207588,0.5973624781734244,"(86, 20)",0,0,True,0.492966003987089,0.4957383029442722
3065,0.4,0.5217993589979651,0.4236860181199292,"(86, 38)",0,0,True,0.44811482903251604,0.4754913221363313
3066,0.4,0.3069351764677406,0.5391613243444734,"(9, 19)",0,1,False,0.6372338425072118,0.5577970255614325
3067,0.4,0.652283316731455,0.5540447033871401,"(83, 5)",0,0,True,0.4592819648943175,0.4754600793638011
3068,0.4,0.714975372452345,0.6673474949372062,"(17, 5)",0,0,True,0.48277252057434256,0.48809528093946525
3069,0.4,0.6741005556760655,0.6285163088680956,"(32, 17)",0,0,True,0.4825028187302328,0.4886059112334699
3070,0.4,0.5765438964602334,0.5910903797851239,"(91, 79)",0,1,False,0.5062290408995469,0.5036365567067785
3071,0.4,0.5794307583461855,0.5170491268814008,"(79, 12)",0,0,True,0.4715536817842141,0.4844096475856491
3072,0.4,0.5600879437179767,0.658342888518266,"(36, 22)",0,1,False,0.5403202800687329,0.5245439936636315
3073,0.4,0.7792815455913076,0.5795218670847511,"(9, 22)",0,0,True,0.4264942681763121,0.4502254869520362
3074,0.4,0.7072377795262711,0.6457134313195683,"(7, 44)",0,0,True,0.4772629095145867,0.4846237628782944
3075,0.4,0.7639065480551726,0.7211134219954571,"(64, 7)",0,0,True,0.48559173380737214,0.48930335078995135
3076,0.4,0.6254188333574713,0.4721855610710006,"(46, 62)",0,0,True,0.43019649289657774,0.4617664643409778
3077,0.4,0.5809078114698807,0.5723791000945434,"(46, 29)",0,0,True,0.496302432946296,0.49786783508043075
3078,0.4,0.5793284065923118,0.31453525316109243,"(75, 65)",0,0,True,0.35188280643142517,0.4341858120973368
3079,0.4,0.6398540200613644,0.4724795768137541,"(71, 95)",0,0,True,0.42476427767811037,0.4582538009276208
3080,0.4,0.5894244165245465,0.4051025221060167,"(41, 63)",0,0,True,0.4073318744526237,0.4540495483236393
3081,0.4,0.5747186415051471,0.6506757286617687,"(61, 41)",0,1,False,0.5309929150181567,0.5189801472029878
3082,0.4,0.6256597302343638,0.502325541267342,"(51, 66)",0,0,True,0.44532987615927605,0.46920547831467824
3083,0.4,0.7362653492263959,0.47582381230410886,"(11, 48)",0,0,True,0.39256502525217385,0.4352551717408449
3084,0.4,0.8057904376968624,0.6757623266546791,"(48, 60)",0,0,True,0.45611762396491656,0.4675386954673752
3085,0.4,0.8152887550210767,0.6386615834242559,"(60, 97)",0,0,True,0.43925955827841995,0.45595764729597155
3086,0.4,0.6554710987009343,0.6717878458764858,"(94, 60)",0,1,False,0.5061467836559754,0.5040790962940183
3087,0.4,0.6354677427244897,0.6336046310710465,"(47, 97)",0,0,True,0.49926595531826484,0.4995342222213725
3088,0.4,0.6403630316756193,0.5568422746422999,"(14, 58)",0,0,True,0.46511844852651346,0.47913194013796306
3089,0.4,0.675795463544897,0.6500813828747547,"(31, 58)",0,0,True,0.4903029905305385,0.49357183402797605
3090,0.4,0.5701226454245465,0.4548540831531067,"(24, 49)",0,0,True,0.4437701564056989,0.4712147244923522
3091,0.4,0.7071769130555837,0.5351206318841594,"(30, 49)",0,0,True,0.43075077630465336,0.4570917299451581
3092,0.4,0.5874513547727928,0.4828632960239412,"(30, 10)",0,0,True,0.4511414429994969,0.4738767937163208
3093,0.4,0.6148443979051805,0.46930160504434454,"(76, 45)",0,0,True,0.4328767562372261,0.4636783949794328
3094,0.4,0.5499876656551549,0.5788878168582279,"(18, 64)",0,1,False,0.5128004158344942,0.5072245349688519
3095,0.4,0.6601850725423538,0.5624225431090195,"(64, 13)",0,0,True,0.4600188448927463,0.4755788150251002
3096,0.4,0.44027561451477704,0.5623442994978224,"(96, 50)",0,1,False,0.56087485560431,0.5304793335289988
3097,0.4,0.6224393910099443,0.4968039291237603,"(81, 26)",0,0,True,0.4438748216647049,0.46863238325411855
3098,0.4,0.56545325021752,0.5911103259459913,"(34, 26)",0,1,False,0.5110919435201217,0.5064139170869081
3099,0.42000000000000004,0.6260704606073988,0.669557164515794,"(99, 0)",0,1,False,0.5167820996809405,0.5108699630214614
3100,0.42000000000000004,0.45962079624436014,0.5371739556134483,"(0, 19)",0,1,False,0.5389012679012133,0.5193785781229707
3101,0.42000000000000004,0.6601842388724415,0.7124428083614983,"(1, 2)",1,1,True,0.5190359681438472,0.5130616699347955
3102,0.42000000000000004,0.6136208212243535,0.6214025657248657,"(41, 2)",0,1,False,0.5031504441870267,0.5019454263079417
3103,0.42000000000000004,0.5287482550103962,0.752700476883818,"(4, 3)",1,1,True,0.5873824353247358,0.5557552183176124
3104,0.42000000000000004,0.6773227897931946,0.7609920972066809,"(4, 5)",1,1,True,0.5290858796532408,0.5209051326519726
3105,0.42000000000000004,0.5183306573382046,0.5591248030018124,"(18, 4)",0,1,False,0.5189307805126043,0.5101971223162284
3106,0.42000000000000004,0.7362519823490887,0.8155322540035684,"(4, 56)",0,1,False,0.5255448759554425,0.5198096930769254
3107,0.42000000000000004,0.6156782634840576,0.6949866970114164,"(68, 5)",0,1,False,0.5302550369155278,0.5198167224898299
3108,0.42000000000000004,0.5666289843467377,0.6519435170400958,"(6, 24)",0,1,False,0.5350059321855135,0.5213157057543488
3109,0.42000000000000004,0.576102772149755,0.5705193243897209,"(11, 10)",1,0,False,0.4975652624448434,0.49860414168630024
3110,0.42000000000000004,0.4839368039245909,0.647144551002524,"(13, 12)",1,1,True,0.5721467763423834,0.5407116080556535
3111,0.42000000000000004,0.6591885382666679,0.6968118863713895,"(13, 14)",1,1,True,0.5138729116234473,0.5094047276735576
3112,0.42000000000000004,0.47229219511737924,0.4910241139395744,"(20, 21)",1,1,True,0.5097226210363515,0.5046828427781602
3113,0.42000000000000004,0.6763284971868343,0.6796721165760549,"(22, 23)",1,1,True,0.5012328974468315,0.500835904068536
3114,0.42000000000000004,0.5714490089958676,0.6821681799668339,"(24, 23)",1,1,True,0.5441598806819888,0.5276515507600741
3115,0.42000000000000004,0.6799920658962785,0.6623040284033148,"(23, 50)",0,0,True,0.49341127581012845,0.49557810591476453
3116,0.42000000000000004,0.5085905085883959,0.5908826682336386,"(25, 78)",0,1,False,0.5374234503305954,0.5205614377168531
3117,0.42000000000000004,0.4769530563520804,0.6476004351800149,"(26, 27)",1,1,True,0.5758733933569686,0.5425586173468304
3118,0.42000000000000004,0.5327694545798279,0.5806794770291049,"(27, 28)",1,1,True,0.5215142433070761,0.5119752150705765
3119,0.42000000000000004,0.5225745358503223,0.6753857571756259,"(29, 30)",1,1,True,0.5637797522233876,0.5381286381830757
3120,0.42000000000000004,0.44304196998250256,0.7698071551994701,"(30, 31)",1,1,True,0.6347097418930572,0.5809720890425136
3121,0.42000000000000004,0.5876523929362025,0.7630354966269552,"(32, 31)",1,1,True,0.5649236233795935,0.5437337320118565
3122,0.42000000000000004,0.6716261237062152,0.7408135918124675,"(42, 32)",0,1,False,0.5244921844614249,0.5172899704551925
3123,0.42000000000000004,0.630366122205061,0.7349879754018666,"(33, 34)",1,1,True,0.5383130842688272,0.526131631826157
3124,0.42000000000000004,0.7294320582972817,0.8104652249659361,"(34, 35)",1,1,True,0.5263112246347158,0.5202472136478719
3125,0.42000000000000004,0.5319456910104453,0.6840257011045839,"(36, 35)",1,1,True,0.5625343700848153,0.5379468933461258
3126,0.42000000000000004,0.62916423449718,0.6234190372145466,"(36, 94)",0,0,True,0.4977066605421043,0.4985637046300246
3127,0.42000000000000004,0.45669662373694564,0.6985548220858007,"(37, 38)",1,1,True,0.60467773021336,0.5601715221023303
3128,0.42000000000000004,0.5330564020342783,0.5393452053552522,"(38, 39)",1,1,True,0.502932112036032,0.5015721956486768
3129,0.42000000000000004,0.464625773260977,0.7066565156358063,"(40, 39)",1,1,True,0.6033187066299769,0.5602140329523774
3130,0.42000000000000004,0.6667996446786049,0.6561622250888456,"(42, 41)",1,0,False,0.49597969532121544,0.49734067017881756
3131,0.42000000000000004,0.37843462575693043,0.547909267739243,"(44, 43)",1,1,True,0.5914750143937839,0.5422675427443227
3132,0.42000000000000004,0.7141818756388754,0.8024147071127783,"(45, 89)",0,1,False,0.5290890908226289,0.5220439086781514
3133,0.42000000000000004,0.47502796551756804,0.5009706044939164,"(47, 48)",1,1,True,0.5132903058331546,0.5064852960200602
3134,0.42000000000000004,0.6721723790087295,0.5917760237395941,"(60, 51)",0,0,True,0.4681963460318784,0.4799117301853867
3135,0.42000000000000004,0.3908309833365053,0.5329344971297922,"(53, 52)",1,1,True,0.5769153626099756,0.5354662165414417
3136,0.42000000000000004,0.14728389386653237,0.5618245167759599,"(56, 55)",1,1,True,0.7922970710034524,0.6021761336625654
3137,0.42000000000000004,0.2521895476932254,0.5694528117516297,"(61, 62)",1,1,True,0.6930665212251009,0.5786571442223412
3138,0.42000000000000004,0.6298129524984661,0.5064345332294742,"(63, 62)",1,0,False,0.44570794619186804,0.46919446269790027
3139,0.42000000000000004,0.6314685274827658,0.765319193552832,"(64, 65)",1,1,True,0.5479137466825766,0.533412796100093
3140,0.42000000000000004,0.5112416519894879,0.6648081522184288,"(66, 65)",1,1,True,0.5652891143212977,0.5383163544750328
3141,0.42000000000000004,0.5323460004348849,0.634353394427888,"(67, 66)",1,1,True,0.5437162282084672,0.5254797581757772
3142,0.42000000000000004,0.5599734272303774,0.6540706032059267,"(95, 68)",0,1,False,0.5387536092664336,0.5235069517947281
3143,0.42000000000000004,0.4521796322255182,0.6586187145454705,"(70, 69)",1,1,True,0.5929237439540921,0.5514272601402875
3144,0.42000000000000004,0.6578859327448008,0.4210771285350478,"(71, 70)",1,0,False,0.3902609307454631,0.4410729199895113
3145,0.42000000000000004,0.644614224871733,0.642028992308266,"(72, 73)",1,0,False,0.4989953576372426,0.4993536922190958
3146,0.42000000000000004,0.6307918589912949,0.5960300915029618,"(72, 83)",0,0,True,0.4858325947484358,0.49131043313554196
3147,0.42000000000000004,0.5989833685399543,0.7396017533408793,"(74, 73)",1,1,True,0.5525250066291426,0.5350967829757224
3148,0.42000000000000004,0.7007795582962646,0.6874639591574256,"(80, 81)",1,0,False,0.4952041558374202,0.4966711494003496
3149,0.42000000000000004,0.6738529002498703,0.6892253230286544,"(81, 82)",1,1,True,0.5056388630220391,0.5038430300156829
3150,0.42000000000000004,0.49369118712172966,0.3981319942552197,"(84, 85)",1,0,False,0.44642480995001205,0.47612836445737144
