,walk_length,edge,correct,layer,distance,ground_truth,likelihood_metric,score
2343,5,"(279, 278)",False,d_G,1.4271462,1,negexp,0.36730406
2344,5,"(47, 49)",False,d_G,2.2179883,1,negexp,0.4169634
2345,5,"(49, 174)",False,d_G,2.432112,1,negexp,0.28917706
2346,5,"(49, 292)",False,d_G,2.39954,1,negexp,0.26388663
2347,5,"(315, 314)",False,d_G,1.7272952,1,negexp,0.34892622
2348,5,"(32, 33)",False,d_G,1.4009593,1,negexp,0.25904477
2349,5,"(358, 132)",False,d_G,1.6946603,1,negexp,0.29933843
2350,5,"(69, 35)",False,d_G,2.751789,1,negexp,0.15399684
2351,5,"(343, 180)",False,d_G,2.2051888,1,negexp,0.22442952
2352,5,"(70, 69)",False,d_G,1.9450926,1,negexp,0.24101496
2353,5,"(41, 40)",True,d_G,1.6634387,1,negexp,0.68352985
2354,5,"(40, 170)",False,d_G,1.8321562,1,negexp,0.49449354
2355,5,"(52, 41)",False,d_G,1.6209958,1,negexp,0.39466375
2356,5,"(322, 170)",False,d_G,1.4941047,1,negexp,0.38012192
2357,5,"(53, 52)",False,d_G,1.3320702,1,negexp,0.35789654
2358,5,"(199, 198)",False,d_G,1.5002835,1,negexp,0.22824873
2359,5,"(45, 46)",True,d_G,1.4488677,1,negexp,0.5995312
2360,5,"(45, 161)",False,d_G,2.3425045,1,negexp,0.3563257
2361,5,"(162, 45)",True,d_G,2.3304293,1,negexp,0.5061771
2362,5,"(45, 196)",False,d_G,2.8685927,1,negexp,0.3357723
2363,5,"(261, 45)",True,d_G,1.719349,1,negexp,0.65419227
2364,5,"(162, 48)",False,d_G,2.2006128,1,negexp,0.26445302
2365,5,"(47, 48)",False,d_G,2.4862704,1,negexp,0.2741457
2366,5,"(246, 338)",False,d_G,1.8694785,1,negexp,0.3416842
2367,5,"(310, 278)",False,d_G,1.8042393,1,negexp,0.28927255
2368,5,"(147, 148)",False,d_G,1.2168231,1,negexp,0.3932478
2369,5,"(201, 54)",False,d_G,1.5636944,1,negexp,0.33077326
2370,5,"(55, 99)",False,d_G,1.934153,1,negexp,0.2929066
2371,5,"(79, 201)",False,d_G,1.3427078,1,negexp,0.3985082
2372,5,"(102, 105)",False,d_G,1.7802052,1,negexp,0.34613147
2373,5,"(59, 76)",False,d_G,2.276759,1,negexp,0.2513835
2374,5,"(179, 60)",False,d_G,1.5588926,1,negexp,0.22394668
2375,5,"(61, 109)",False,d_G,1.9687027,1,negexp,0.1650917
2376,5,"(63, 62)",True,d_G,1.378444,1,negexp,0.5828137
2377,5,"(336, 62)",True,d_G,1.8301952,1,negexp,0.5936331
2378,5,"(213, 120)",False,d_G,2.1127515,1,negexp,0.14437869
2379,5,"(213, 281)",False,d_G,2.4389858,1,negexp,0.19023697
2380,5,"(121, 214)",False,d_G,2.877813,1,negexp,0.099738196
2381,5,"(349, 214)",False,d_G,1.8110853,1,negexp,0.4924808
2382,5,"(339, 320)",False,d_G,2.4427626,1,negexp,0.20508857
2383,5,"(320, 349)",False,d_G,2.4350634,1,negexp,0.2894845
2384,5,"(205, 183)",False,d_G,2.1110926,1,negexp,0.22528261
2385,5,"(205, 206)",False,d_G,2.023191,1,negexp,0.48928463
2386,5,"(206, 281)",False,d_G,2.5302386,1,negexp,0.4302444
2387,5,"(70, 176)",False,d_G,1.9179752,1,negexp,0.35930493
2388,5,"(70, 277)",False,d_G,1.9701874,1,negexp,0.38161796
2389,5,"(293, 361)",False,d_G,1.6098044,1,negexp,0.3467817
2390,5,"(91, 131)",False,d_G,1.5133423,1,negexp,0.35015735
2391,5,"(130, 126)",False,d_G,1.5425098,1,negexp,0.22586384
2392,5,"(319, 351)",False,d_G,1.6245089,1,negexp,0.20467594
2393,5,"(265, 158)",False,d_G,1.7699966,1,negexp,0.291319
2394,5,"(88, 332)",False,d_G,1.8221083,1,negexp,0.27296516
2395,5,"(332, 340)",False,d_G,1.8394117,1,negexp,0.36579546
2396,5,"(90, 91)",False,d_G,1.2732255,1,negexp,0.29534918
2397,5,"(173, 90)",False,d_G,1.177791,1,negexp,0.3643267
2398,5,"(115, 114)",False,d_G,1.2546251,1,negexp,0.29144508
2399,5,"(135, 118)",False,d_G,2.4859505,1,negexp,0.21683073
2400,5,"(135, 134)",False,d_G,2.2873836,1,negexp,0.2984184
2401,5,"(245, 135)",False,d_G,2.2121482,1,negexp,0.47835603
2402,5,"(120, 281)",False,d_G,1.990967,1,negexp,0.2868395
2403,5,"(133, 132)",False,d_G,1.6041157,1,negexp,0.3755855
2404,5,"(141, 140)",False,d_G,1.2187593,1,negexp,0.281557
2405,5,"(177, 148)",False,d_G,1.5938698,1,negexp,0.31232938
2406,5,"(247, 177)",False,d_G,1.5559453,1,negexp,0.3164414
2407,5,"(152, 357)",False,d_G,0.97503537,1,negexp,0.35072598
2408,5,"(158, 157)",False,d_G,2.0809903,1,negexp,0.23279445
2409,5,"(298, 272)",False,d_G,2.2305202,1,negexp,0.20320086
2410,5,"(200, 273)",False,d_G,2.0118415,1,negexp,0.14824289
2411,5,"(223, 163)",False,d_G,1.6793114,1,negexp,0.20229611
2412,5,"(232, 166)",False,d_G,1.7258313,1,negexp,0.19398282
2413,5,"(186, 168)",False,d_G,1.6687838,1,negexp,0.24480574
2414,5,"(365, 186)",False,d_G,1.7844263,1,negexp,0.31260008
2415,5,"(172, 316)",False,d_G,1.5324526,1,negexp,0.29604247
2416,5,"(341, 368)",False,d_G,1.3755778,1,negexp,0.25406247
2417,5,"(316, 195)",False,d_G,1.3898691,1,negexp,0.31135482
2418,5,"(330, 287)",False,d_G,1.4735073,1,negexp,0.33630508
2419,5,"(211, 212)",False,d_G,1.4222584,1,negexp,0.33915552
2420,5,"(211, 303)",False,d_G,1.401561,1,negexp,0.30702603
2421,5,"(303, 335)",False,d_G,1.580696,1,negexp,0.2979926
2422,5,"(230, 231)",False,d_G,2.0658793,1,negexp,0.14535527
2423,5,"(308, 302)",False,d_G,1.504493,1,negexp,0.2516432
2424,5,"(236, 234)",False,d_G,1.9891083,1,negexp,0.24998163
2425,5,"(237, 234)",False,d_G,1.3525369,1,negexp,0.38852355
2426,5,"(237, 235)",True,d_G,0.79836595,1,negexp,0.58417255
2427,5,"(238, 237)",False,d_G,1.6041101,1,negexp,0.42399776
2428,5,"(242, 244)",False,d_G,0.9302314,1,negexp,0.36210266
2429,5,"(268, 267)",False,d_G,1.323084,1,negexp,0.26434734
2430,5,"(274, 275)",False,d_G,1.6505224,1,negexp,0.29172876
2431,5,"(276, 274)",False,d_G,1.4377594,1,negexp,0.36549348
2432,5,"(286, 283)",False,d_G,2.0165796,1,negexp,0.4120296
2433,5,"(283, 287)",False,d_G,1.883875,1,negexp,0.36639753
2434,5,"(340, 286)",True,d_G,1.1420496,1,negexp,0.56282324
2435,5,"(2, 3)",False,d_G,1.5717669,0,negexp,0.5754442
2436,5,"(260, 3)",False,d_G,1.6760616,0,negexp,0.56428695
2437,5,"(3, 338)",False,d_G,1.9825422,0,negexp,0.5444532
2438,5,"(87, 260)",False,d_G,0.89833707,0,negexp,0.63471144
2439,5,"(10, 36)",False,d_G,1.5899767,0,negexp,0.5413526
2440,5,"(337, 36)",False,d_G,1.1439289,0,negexp,0.59630394
2441,5,"(18, 17)",False,d_G,1.0764475,0,negexp,0.5531206
2442,5,"(318, 17)",True,d_G,1.7248213,0,negexp,0.46396556
2443,5,"(194, 318)",True,d_G,1.7271996,0,negexp,0.49178988
2444,5,"(40, 363)",False,d_G,1.5487247,0,negexp,0.5434167
2445,5,"(57, 103)",True,d_G,2.20852,0,negexp,0.41376004
2446,5,"(57, 333)",True,d_G,1.7798544,0,negexp,0.44930208
2447,5,"(355, 103)",False,d_G,1.1471368,0,negexp,0.5441004
2448,5,"(226, 62)",False,d_G,1.9179482,0,negexp,0.53891504
2449,5,"(139, 226)",True,d_G,1.7972107,0,negexp,0.44512865
2450,5,"(82, 83)",True,d_G,1.3739483,0,negexp,0.49346086
2451,5,"(84, 82)",False,d_G,0.9851402,0,negexp,0.61190933
2452,5,"(193, 83)",True,d_G,1.8891189,0,negexp,0.37460527
2453,5,"(194, 193)",False,d_G,1.4113315,0,negexp,0.56265765
2454,5,"(86, 85)",True,d_G,1.4474806,0,negexp,0.41217458
2455,5,"(92, 93)",False,d_G,0.32560518,0,negexp,0.69918466
2456,5,"(97, 96)",False,d_G,1.1782999,0,negexp,0.51148874
2457,5,"(113, 111)",False,d_G,0.2565908,0,negexp,0.83412904
2458,5,"(208, 207)",False,d_G,0.44499975,0,negexp,0.80846107
2459,5,"(182, 100)",True,d_G,2.533219,0,negexp,0.15647466
2460,5,"(182, 266)",True,d_G,1.7603543,0,negexp,0.22180896
2461,5,"(327, 317)",False,d_G,0.3388323,0,negexp,0.72895277
2462,5,"(220, 149)",False,d_G,0.5546807,0,negexp,0.71682817
2463,5,"(150, 217)",False,d_G,0.34456325,0,negexp,0.74976414
2464,5,"(128, 153)",False,d_G,0.37610778,0,negexp,0.6869421
2465,5,"(255, 129)",False,d_G,0.28809336,0,negexp,0.7623633
2466,5,"(138, 139)",False,d_G,1.3939229,0,negexp,0.50134057
2467,5,"(138, 209)",False,d_G,1.0492747,0,negexp,0.6071779
2468,5,"(259, 266)",True,d_G,1.3800714,0,negexp,0.35726845
2469,5,"(356, 194)",True,d_G,1.5080651,0,negexp,0.46077776
2470,5,"(196, 254)",False,d_G,1.7109573,0,negexp,0.5047296
2471,5,"(196, 261)",True,d_G,1.7779676,0,negexp,0.42766508
2472,5,"(219, 218)",True,d_G,1.7359601,0,negexp,0.4843325
2473,10,"(1, 106)",False,d_G,3.4865587,1,negexp,0.25768685
2474,10,"(219, 1)",False,d_G,4.2448864,1,negexp,0.15151747
2475,10,"(1, 321)",False,d_G,3.4737182,1,negexp,0.3962544
2476,10,"(77, 76)",False,d_G,2.7176454,1,negexp,0.10857688
2477,10,"(106, 105)",False,d_G,2.5021343,1,negexp,0.29651788
2478,10,"(219, 282)",False,d_G,3.4150999,1,negexp,0.2510308
2479,10,"(322, 321)",False,d_G,2.0897985,1,negexp,0.43189347
2480,10,"(160, 4)",False,d_G,3.5518851,1,negexp,0.11411349
2481,10,"(301, 4)",False,d_G,3.3710954,1,negexp,0.13239329
2482,10,"(5, 6)",False,d_G,2.3331516,1,negexp,0.13515396
2483,10,"(160, 300)",False,d_G,2.7173536,1,negexp,0.24889076
2484,10,"(301, 72)",False,d_G,2.1891742,1,negexp,0.36742577
2485,10,"(44, 221)",False,d_G,2.530907,1,negexp,0.44178712
2486,10,"(328, 221)",False,d_G,3.2587533,1,negexp,0.12550548
2487,10,"(34, 8)",False,d_G,4.3417997,1,negexp,0.10347596
2488,10,"(58, 8)",False,d_G,4.180207,1,negexp,0.06618188
2489,10,"(9, 295)",False,d_G,3.0875604,1,negexp,0.20446508
2490,10,"(9, 10)",True,d_G,2.9953167,1,negexp,0.5678858
2491,10,"(34, 39)",False,d_G,4.5433245,1,negexp,0.06454047
2492,10,"(180, 34)",False,d_G,5.3703494,1,negexp,0.07602371
2493,10,"(58, 59)",False,d_G,3.7772512,1,negexp,0.09211804
2494,10,"(348, 10)",False,d_G,3.029098,1,negexp,0.37883517
2495,10,"(13, 14)",False,d_G,2.2654757,1,negexp,0.27979383
2496,10,"(300, 14)",True,d_G,1.9123017,1,negexp,0.5130972
2497,10,"(342, 354)",False,d_G,2.5409493,1,negexp,0.10282253
2498,10,"(15, 16)",False,d_G,2.3131318,1,negexp,0.15236732
2499,10,"(20, 19)",False,d_G,3.28423,1,negexp,0.14792547
2500,10,"(181, 19)",False,d_G,5.414691,1,negexp,0.09067304
2501,10,"(181, 97)",False,d_G,5.607512,1,negexp,0.091539256
2502,10,"(184, 181)",False,d_G,5.8168063,1,negexp,0.036431707
2503,10,"(245, 181)",False,d_G,5.352517,1,negexp,0.057961408
2504,10,"(21, 22)",False,d_G,2.3110995,1,negexp,0.23879653
2505,10,"(22, 262)",True,d_G,1.8823096,1,negexp,0.53155977
2506,10,"(168, 169)",False,d_G,2.265532,1,negexp,0.25674808
2507,10,"(262, 99)",False,d_G,3.6676068,1,negexp,0.13153464
2508,10,"(311, 312)",False,d_G,1.5164346,1,negexp,0.2894553
2509,10,"(26, 191)",False,d_G,3.6184032,1,negexp,0.077437446
2510,10,"(192, 26)",False,d_G,3.2399976,1,negexp,0.16863061
2511,10,"(95, 94)",False,d_G,2.72252,1,negexp,0.09093406
2512,10,"(192, 336)",False,d_G,2.0383565,1,negexp,0.47389022
2513,10,"(27, 350)",False,d_G,4.980026,1,negexp,0.035976578
2514,10,"(67, 28)",False,d_G,4.911148,1,negexp,0.042607754
2515,10,"(28, 279)",False,d_G,3.730521,1,negexp,0.103439085
2516,10,"(29, 49)",False,d_G,5.046899,1,negexp,0.093747266
2517,10,"(315, 29)",False,d_G,4.0312114,1,negexp,0.058719534
2518,10,"(174, 175)",False,d_G,3.5039992,1,negexp,0.15094818
2519,10,"(187, 188)",False,d_G,3.8181348,1,negexp,0.10336897
2520,10,"(188, 350)",False,d_G,3.2398026,1,negexp,0.08811911
2521,10,"(67, 252)",False,d_G,4.782501,1,negexp,0.04230131
2522,10,"(68, 183)",False,d_G,4.6820893,1,negexp,0.10936095
2523,10,"(206, 68)",False,d_G,4.5972753,1,negexp,0.065666266
2524,10,"(213, 68)",False,d_G,4.47465,1,negexp,0.17823261
2525,10,"(279, 278)",False,d_G,3.268964,1,negexp,0.1346177
2526,10,"(47, 49)",False,d_G,4.4733944,1,negexp,0.1369341
2527,10,"(49, 174)",False,d_G,4.779467,1,negexp,0.09532439
2528,10,"(49, 313)",False,d_G,3.4277937,1,negexp,0.3215641
2529,10,"(49, 314)",False,d_G,4.0186176,1,negexp,0.22301356
2530,10,"(32, 33)",False,d_G,1.8621465,1,negexp,0.3622812
2531,10,"(358, 33)",False,d_G,1.638656,1,negexp,0.27941602
2532,10,"(358, 132)",False,d_G,1.9470731,1,negexp,0.311771
2533,10,"(119, 118)",False,d_G,3.508365,1,negexp,0.121923275
2534,10,"(180, 121)",False,d_G,4.258262,1,negexp,0.21608174
2535,10,"(176, 180)",False,d_G,5.248661,1,negexp,0.06691301
2536,10,"(277, 180)",False,d_G,4.7767735,1,negexp,0.09236817
2537,10,"(343, 180)",False,d_G,4.5690565,1,negexp,0.1001214
2538,10,"(38, 37)",False,d_G,3.329453,1,negexp,0.052032165
2539,10,"(41, 40)",False,d_G,2.3902373,1,negexp,0.4603276
2540,10,"(40, 170)",True,d_G,2.5899136,1,negexp,0.5246921
2541,10,"(322, 170)",False,d_G,2.1563556,1,negexp,0.41157076
2542,10,"(53, 52)",False,d_G,1.7635115,1,negexp,0.18666483
2543,10,"(43, 42)",False,d_G,1.758022,1,negexp,0.35524842
2544,10,"(199, 42)",True,d_G,1.901755,1,negexp,0.54807436
2545,10,"(199, 198)",False,d_G,2.194297,1,negexp,0.42561316
2546,10,"(185, 210)",False,d_G,2.079507,1,negexp,0.31205544
2547,10,"(44, 45)",False,d_G,3.8146973,1,negexp,0.2318131
2548,10,"(44, 46)",False,d_G,1.9744397,1,negexp,0.30836052
2549,10,"(45, 46)",False,d_G,3.1273804,1,negexp,0.2715189
2550,10,"(45, 161)",False,d_G,4.0906305,1,negexp,0.13763566
2551,10,"(162, 45)",False,d_G,3.8620734,1,negexp,0.32395437
2552,10,"(45, 196)",False,d_G,3.4796824,1,negexp,0.45424077
2553,10,"(162, 161)",False,d_G,3.8453279,1,negexp,0.08982019
2554,10,"(162, 48)",False,d_G,3.7532775,1,negexp,0.12430273
2555,10,"(195, 196)",True,d_G,2.6359653,1,negexp,0.56241107
2556,10,"(48, 246)",False,d_G,3.5490928,1,negexp,0.123719946
2557,10,"(268, 292)",False,d_G,1.6982434,1,negexp,0.21132907
2558,10,"(55, 99)",False,d_G,2.7098584,1,negexp,0.23332699
2559,10,"(109, 110)",False,d_G,2.3611882,1,negexp,0.113989316
2560,10,"(63, 62)",False,d_G,2.569803,1,negexp,0.48820248
2561,10,"(336, 62)",True,d_G,2.207678,1,negexp,0.60405934
2562,10,"(213, 281)",False,d_G,3.6912396,1,negexp,0.08874823
2563,10,"(273, 252)",False,d_G,3.5479364,1,negexp,0.092430115
2564,10,"(339, 320)",False,d_G,3.787554,1,negexp,0.09690166
2565,10,"(320, 349)",False,d_G,4.365897,1,negexp,0.0538784
2566,10,"(183, 100)",False,d_G,4.158637,1,negexp,0.08373866
2567,10,"(205, 183)",False,d_G,3.996554,1,negexp,0.12824552
2568,10,"(206, 135)",False,d_G,4.392772,1,negexp,0.119855456
2569,10,"(257, 176)",False,d_G,2.6450999,1,negexp,0.30763838
2570,10,"(71, 72)",False,d_G,1.8290418,1,negexp,0.447469
2571,10,"(250, 249)",False,d_G,1.4401585,1,negexp,0.26930407
2572,10,"(293, 361)",False,d_G,2.3406932,1,negexp,0.108695425
2573,10,"(79, 78)",False,d_G,1.7334095,1,negexp,0.37184674
2574,10,"(78, 131)",True,d_G,1.5242962,1,negexp,0.50569314
2575,10,"(91, 131)",False,d_G,2.3249338,1,negexp,0.44867474
2576,10,"(81, 80)",False,d_G,3.1935759,1,negexp,0.19549511
2577,10,"(130, 81)",False,d_G,3.5379837,1,negexp,0.4019954
2578,10,"(257, 81)",False,d_G,3.7442124,1,negexp,0.18919083
2579,10,"(81, 351)",False,d_G,3.6592128,1,negexp,0.2973309
2580,10,"(130, 126)",False,d_G,2.1055608,1,negexp,0.28048423
2581,10,"(319, 351)",False,d_G,2.2903833,1,negexp,0.28942433
2582,10,"(265, 158)",False,d_G,2.441088,1,negexp,0.1591534
2583,10,"(88, 332)",False,d_G,2.01696,1,negexp,0.41130763
2584,10,"(151, 89)",False,d_G,1.9635853,1,negexp,0.35123911
2585,10,"(124, 332)",False,d_G,2.7068286,1,negexp,0.27389133
2586,10,"(152, 151)",False,d_G,1.7764517,1,negexp,0.29706213
2587,10,"(90, 91)",True,d_G,1.615215,1,negexp,0.5189721
2588,10,"(173, 90)",True,d_G,1.4916186,1,negexp,0.5685945
2589,10,"(100, 101)",False,d_G,3.255604,1,negexp,0.16937122
2590,10,"(346, 114)",False,d_G,1.8543868,1,negexp,0.21925467
2591,10,"(296, 125)",False,d_G,2.3105917,1,negexp,0.12676618
2592,10,"(135, 118)",False,d_G,3.5771346,1,negexp,0.16683471
2593,10,"(135, 134)",False,d_G,3.6940608,1,negexp,0.23481722
2594,10,"(121, 120)",False,d_G,4.0590925,1,negexp,0.09398963
2595,10,"(210, 123)",False,d_G,1.9025941,1,negexp,0.31510022
2596,10,"(344, 133)",False,d_G,1.7985971,1,negexp,0.268489
2597,10,"(141, 140)",False,d_G,1.7025694,1,negexp,0.20409985
2598,10,"(152, 357)",False,d_G,1.679478,1,negexp,0.4307664
2599,10,"(298, 157)",False,d_G,2.4645643,1,negexp,0.10760225
2600,10,"(223, 299)",False,d_G,3.1811802,1,negexp,0.29701537
2601,10,"(163, 164)",True,d_G,2.009925,1,negexp,0.5766624
2602,10,"(223, 163)",False,d_G,2.6827242,1,negexp,0.36038283
2603,10,"(338, 164)",False,d_G,2.682686,1,negexp,0.48420706
2604,10,"(223, 222)",False,d_G,2.5527966,1,negexp,0.3567009
2605,10,"(165, 167)",True,d_G,1.4638708,1,negexp,0.5204184
2606,10,"(232, 166)",False,d_G,2.572956,1,negexp,0.1279265
2607,10,"(329, 166)",False,d_G,2.8302336,1,negexp,0.2205704
2608,10,"(253, 167)",True,d_G,1.4140561,1,negexp,0.50465494
2609,10,"(230, 232)",False,d_G,3.2627978,1,negexp,0.11367926
2610,10,"(186, 168)",False,d_G,2.3930776,1,negexp,0.39894208
2611,10,"(186, 294)",False,d_G,2.284381,1,negexp,0.4071659
2612,10,"(365, 186)",False,d_G,2.046138,1,negexp,0.488995
2613,10,"(341, 368)",False,d_G,2.0242007,1,negexp,0.15382864
2614,10,"(365, 359)",False,d_G,2.221958,1,negexp,0.4315581
2615,10,"(272, 306)",False,d_G,3.7081573,1,negexp,0.031217324
2616,10,"(330, 198)",False,d_G,1.7893467,1,negexp,0.48595768
2617,10,"(203, 202)",False,d_G,1.5547282,1,negexp,0.4630739
2618,10,"(204, 202)",False,d_G,1.8434948,1,negexp,0.39912522
2619,10,"(280, 275)",False,d_G,2.1757104,1,negexp,0.14297226
2620,10,"(211, 303)",False,d_G,1.7812256,1,negexp,0.40371716
2621,10,"(303, 335)",False,d_G,2.2197735,1,negexp,0.33466697
2622,10,"(237, 234)",False,d_G,1.7189878,1,negexp,0.46282318
2623,10,"(238, 237)",False,d_G,2.2936544,1,negexp,0.27476758
2624,10,"(240, 241)",False,d_G,1.6436733,1,negexp,0.4812461
2625,10,"(241, 359)",False,d_G,1.2753632,1,negexp,0.4920129
2626,10,"(242, 243)",False,d_G,1.8846337,1,negexp,0.18383288
2627,10,"(286, 283)",False,d_G,2.700393,1,negexp,0.11597894
2628,10,"(283, 287)",False,d_G,3.1994307,1,negexp,0.13002512
2629,10,"(340, 286)",False,d_G,2.4346273,1,negexp,0.24510844
2630,10,"(297, 307)",False,d_G,1.9676071,1,negexp,0.48751986
2631,10,"(308, 307)",False,d_G,2.0421214,1,negexp,0.42873693
2632,10,"(334, 366)",False,d_G,1.6794256,1,negexp,0.19658524
2633,10,"(216, 2)",False,d_G,0.3639063,0,negexp,0.76435
2634,10,"(260, 3)",False,d_G,1.6549401,0,negexp,0.7891662
2635,10,"(3, 338)",False,d_G,3.0069911,0,negexp,0.6183948
2636,10,"(18, 17)",False,d_G,0.44132906,0,negexp,0.76672053
2637,10,"(194, 318)",False,d_G,1.763145,0,negexp,0.66398597
2638,10,"(333, 337)",False,d_G,1.3059009,0,negexp,0.6228226
2639,10,"(40, 363)",True,d_G,2.0990787,0,negexp,0.39865097
2640,10,"(57, 103)",True,d_G,3.5045795,0,negexp,0.30032462
2641,10,"(57, 333)",True,d_G,3.6309907,0,negexp,0.16310461
2642,10,"(84, 103)",False,d_G,2.595647,0,negexp,0.66809845
2643,10,"(355, 103)",False,d_G,2.2659214,0,negexp,0.57984626
2644,10,"(226, 62)",False,d_G,2.3554761,0,negexp,0.6880629
2645,10,"(82, 83)",True,d_G,1.657162,0,negexp,0.4990066
2646,10,"(84, 82)",True,d_G,2.1499212,0,negexp,0.4322497
2647,10,"(87, 85)",False,d_G,1.46547,0,negexp,0.6390725
2648,10,"(86, 189)",True,d_G,2.540303,0,negexp,0.286717
2649,10,"(92, 93)",True,d_G,2.0097082,0,negexp,0.31489918
2650,10,"(364, 93)",False,d_G,1.4385359,0,negexp,0.5416846
2651,10,"(233, 116)",True,d_G,1.5594953,0,negexp,0.49129906
2652,10,"(97, 96)",True,d_G,3.9024796,0,negexp,0.3500262
2653,10,"(96, 98)",False,d_G,1.8259034,0,negexp,0.6407089
2654,10,"(111, 97)",False,d_G,3.4828534,0,negexp,0.51318175
2655,10,"(98, 208)",True,d_G,2.3805423,0,negexp,0.47986612
2656,10,"(111, 112)",True,d_G,3.4257236,0,negexp,0.31091443
2657,10,"(113, 111)",True,d_G,3.1699948,0,negexp,0.48862275
2658,10,"(208, 207)",False,d_G,1.6355683,0,negexp,0.7265939
2659,10,"(182, 100)",True,d_G,3.3482256,0,negexp,0.31196168
2660,10,"(149, 112)",False,d_G,1.8340847,0,negexp,0.60137355
2661,10,"(113, 150)",True,d_G,1.9393182,0,negexp,0.4860774
2662,10,"(233, 228)",False,d_G,0.5768731,0,negexp,0.74821764
2663,10,"(128, 129)",False,d_G,1.1522413,0,negexp,0.6838507
2664,10,"(128, 153)",False,d_G,1.2159003,0,negexp,0.7242799
2665,10,"(255, 129)",False,d_G,1.116701,0,negexp,0.6452664
2666,10,"(138, 139)",False,d_G,0.3220391,0,negexp,0.83169794
2667,10,"(217, 218)",False,d_G,2.2462394,0,negexp,0.52442664
2668,10,"(259, 266)",False,d_G,1.6548364,0,negexp,0.5078517
2669,10,"(356, 194)",False,d_G,1.7985216,0,negexp,0.608459
2670,10,"(196, 261)",False,d_G,2.0984187,0,negexp,0.7401866
2671,10,"(219, 218)",True,d_G,4.38049,0,negexp,0.12508771
2672,10,"(227, 228)",True,d_G,1.7341355,0,negexp,0.4424554
2673,15,"(1, 77)",False,d_G,5.5483704,1,negexp,0.033101242
2674,15,"(1, 106)",False,d_G,5.7612967,1,negexp,0.031226428
2675,15,"(1, 321)",False,d_G,5.359152,1,negexp,0.03816877
2676,15,"(77, 76)",False,d_G,5.329129,1,negexp,0.02342303
2677,15,"(59, 219)",False,d_G,7.041194,1,negexp,0.008934882
2678,15,"(221, 6)",False,d_G,5.414318,1,negexp,0.016020102
2679,15,"(328, 221)",False,d_G,5.0937276,1,negexp,0.024427263
2680,15,"(8, 7)",False,d_G,7.3691964,1,negexp,0.0052657365
2681,15,"(39, 8)",False,d_G,8.02893,1,negexp,0.024529682
2682,15,"(9, 10)",False,d_G,5.142412,1,negexp,0.23194687
2683,15,"(34, 35)",False,d_G,8.661041,1,negexp,0.020156322
2684,15,"(34, 39)",False,d_G,8.110176,1,negexp,0.03567509
2685,15,"(34, 119)",False,d_G,7.674187,1,negexp,0.023796737
2686,15,"(180, 34)",False,d_G,9.714376,1,negexp,0.0054067518
2687,15,"(20, 39)",False,d_G,7.1405487,1,negexp,0.06627186
2688,15,"(58, 59)",False,d_G,7.2988615,1,negexp,0.004954971
2689,15,"(348, 10)",False,d_G,4.8687,1,negexp,0.22386423
2690,15,"(13, 14)",False,d_G,3.7724617,1,negexp,0.14017144
2691,15,"(13, 354)",False,d_G,2.8690426,1,negexp,0.14942226
2692,15,"(342, 354)",False,d_G,3.7141047,1,negexp,0.10806331
2693,15,"(16, 117)",False,d_G,2.4428184,1,negexp,0.122862324
2694,15,"(20, 19)",False,d_G,5.7121897,1,negexp,0.15821263
2695,15,"(181, 19)",False,d_G,8.952582,1,negexp,0.0296757
2696,15,"(181, 97)",False,d_G,8.950335,1,negexp,0.06218839
2697,15,"(181, 100)",False,d_G,8.909745,1,negexp,0.09913802
2698,15,"(184, 181)",False,d_G,9.680688,1,negexp,0.008698777
2699,15,"(168, 169)",False,d_G,3.465304,1,negexp,0.047699504
2700,15,"(24, 23)",False,d_G,1.8794324,1,negexp,0.40726385
2701,15,"(23, 73)",True,d_G,2.8499482,1,negexp,0.503195
2702,15,"(361, 73)",False,d_G,2.6783378,1,negexp,0.361961
2703,15,"(25, 26)",False,d_G,6.2730823,1,negexp,0.11681561
2704,15,"(26, 97)",False,d_G,6.883246,1,negexp,0.33616823
2705,15,"(192, 26)",False,d_G,5.793135,1,negexp,0.2314559
2706,15,"(192, 336)",True,d_G,3.1832318,1,negexp,0.69738865
2707,15,"(28, 27)",False,d_G,9.71276,1,negexp,0.0074713747
2708,15,"(29, 27)",False,d_G,8.783446,1,negexp,0.010626515
2709,15,"(30, 27)",False,d_G,9.052975,1,negexp,0.013807242
2710,15,"(27, 31)",False,d_G,8.571285,1,negexp,0.022107072
2711,15,"(27, 350)",False,d_G,8.08842,1,negexp,0.028053483
2712,15,"(28, 279)",False,d_G,7.3410397,1,negexp,0.0053184195
2713,15,"(29, 49)",False,d_G,9.160539,1,negexp,0.0010340866
2714,15,"(315, 29)",False,d_G,7.026853,1,negexp,0.018943295
2715,15,"(187, 188)",False,d_G,7.0633683,1,negexp,0.00803126
2716,15,"(187, 272)",False,d_G,7.8711305,1,negexp,0.0063926554
2717,15,"(188, 350)",False,d_G,5.7353783,1,negexp,0.029341675
2718,15,"(68, 67)",False,d_G,8.45831,1,negexp,0.11846558
2719,15,"(214, 67)",False,d_G,9.81598,1,negexp,0.007243523
2720,15,"(67, 252)",False,d_G,8.414406,1,negexp,0.028837824
2721,15,"(67, 320)",False,d_G,9.243572,1,negexp,0.021683265
2722,15,"(68, 183)",False,d_G,8.95666,1,negexp,0.01994442
